LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
ID17281 ? ID17284,2,17281,17284,19.974321572283095,2.7817413323083624,4.469264097397143,4.469264097397143,178.5,778.1091971261038,709.0562223139675,0.0,
ID15034 ? ID15141,2,15034,15141,125.00535592317058,2.7619805764386003,11.18057940909909,11.18057940909909,152.5,775.8305845098677,694.4330726094591,0.0,
ID7916 ? ID7935,2,7916,7935,3.625467148349565,2.4722127183785036,1.9040659516806568,1.9040659516806568,71.5,767.1463938266576,697.4756863286293,0.0,
ID2777 ? ID2674,2,2777,2674,33.39239772141365,1.5210005205118453,5.778615554041785,5.778615554041785,1.5,757.881944562987,668.516831591186,0.0,
ID10695 ? ID10710,2,10695,10710,0.7047324046096464,1.1758799919553005,0.8394834153273347,0.8394834153273347,102.5,766.802106352669,685.38952330845,0.0,
ID4294 ? ID4267,2,4294,4267,30.931879938035692,1.4150693207300291,5.5616436363754636,5.5616436363754636,21.5,762.91527798381,699.9291246108753,0.0,
ID4392 ? ID4439,2,4392,4439,3.2108586421794847,1.8336475217920467,1.7918868943601,1.7918868943601,23.5,760.3888540198975,704.9678719152132,0.0,
ID14228 ? ID14298,2,14228,14298,238.35086828941786,3.0397404970020663,15.438616139065633,15.438616139065633,143.5,772.81884076863,701.1528784489972,0.0,
ID8536 ? ID8578,2,8536,8578,0.932523760216486,2.4160007089370614,0.965672698286788,0.965672698286788,79.5,772.2410609497783,693.504365264163,0.0,
ID5683 ? ID5819,2,5683,5819,96.88262101970531,1.2766346767891192,9.84289698308914,9.84289698308914,42.5,759.0826455006143,716.0867788953726,0.0,
ID3155 ? ID3187,2,3155,3187,5.853172867079436,3.0212232056394304,2.419333145120662,2.419333145120662,9.5,755.6547452252601,673.6027980305862,0.0,
ID14109 ? ID14153,2,14109,14153,5.903464212662504,1.604808429102706,2.4297045525459477,2.4297045525459477,141.5,776.6495496056059,690.7284325140173,0.0,
ID8774 ? ID8843,2,8774,8843,10.237963948137468,0.6119215512549734,3.199681851081052,3.199681851081052,82.5,773.2943293011344,692.2227306015309,0.0,
ID13555 ? ID13759,2,13555,13759,10.242825408367242,1.4890789312471655,3.2004414396091114,3.2004414396091114,136.5,774.0074493366226,692.3516838336575,0.0,
ID14511 ? ID14532,2,14511,14532,65.2764421784627,2.372589248111462,8.079383774673827,8.079383774673827,146.5,777.6038980073416,694.0949439208639,0.0,
ID5664 ? ID5688,2,5664,5688,120.80621088025745,2.7291693979802742,10.991187873940534,10.991187873940534,40.5,760.7953099912379,714.059645135402,0.0,
ID5438 ? ID5437,2,5438,5437,3.2922413528263115,1.825529199533725,1.8144534584348841,1.8144534584348841,37.5,759.140650894806,706.1381067587646,0.0,
ID7297 ? ID7277,2,7297,7277,27.292314965607297,2.970430029740035,5.224204720874489,5.224204720874489,62.5,761.2641532092691,704.8085872148426,0.0,
ID15141 ? ID15217,2,15141,15217,174.8657730344884,2.7931528438619484,13.223682279701384,13.223682279701384,153.5,774.0138121453192,695.9113372143504,0.0,
ID11566 ? ID11755,2,11566,11755,1.1620592953099942,0.18984708305585052,1.0779885413630306,1.0779885413630306,113.5,770.7249703166831,690.1401830975245,0.0,
ID10228 ? ID10293,2,10228,10293,21.63048229938441,0.5639109417686344,4.650858232561428,4.650858232561428,98.5,769.0869747831283,687.5411784299249,0.0,
ID2720 ? ID2606,2,2720,2606,10.816357069023413,2.1474974875492343,3.288823052251886,3.288823052251886,3.5,753.364186856649,671.0824678643676,0.0,
ID7740 ? ID7823,2,7740,7823,97.27768594709177,3.04722466057838,9.862945095005434,9.862945095005434,68.5,758.7851651977447,709.696110175614,0.0,
ID7323 ? ID7425,2,7323,7425,38.430049745601856,1.060638581909692,6.1991975081942545,6.1991975081942545,65.5,759.7798131292229,716.9463399297429,0.0,
ID10791 ? ID10817,2,10791,10817,14.613067093334019,0.44485172909528836,3.822704159797619,3.822704159797619,104.5,771.5450218862545,683.2126532006282,0.0,
ID9971 ? ID9964,2,9971,9964,4.272345080844479,1.9744983448780167,2.066965186171378,2.066965186171378,95.5,770.8439268036585,686.2477915491804,0.0,
ID7425 ? ID7552,2,7425,7552,95.17079619135305,2.175566816749503,9.755552070044681,9.755552070044681,66.5,758.158865284251,713.2612277778919,0.0,
ID12380 ? ID12457,2,12380,12457,7.180780345365024,2.9625507499692687,2.6796978085905554,2.6796978085905554,121.5,772.7321299582413,690.1716966592716,0.0,
ID15955 ? ID16067,2,15955,16067,16.223679364727182,1.9618121691241408,4.027862878093938,4.027862878093938,163.5,777.6763078123273,699.2030429994285,0.0,
ID6647 ? ID6692,2,6647,6692,38.003811060168346,2.0813782524029367,6.164723113017189,6.164723113017189,54.5,766.2104141730035,720.0324500702143,0.0,
ID8539 ? ID8774,2,8539,8774,12.35547917796264,3.09986373270674,3.515036155996498,3.515036155996498,81.5,771.8537115797374,695.0821137696863,0.0,
ID4892 ? ID4808,2,4892,4808,6.696391975122856,0.6249086805698667,2.587738776446119,2.587738776446119,29.5,758.1787625432358,696.6955998183922,0.0,
ID7311 ? ID7323,2,7311,7323,48.70611290644249,1.2546629552234965,6.978976494188993,6.978976494188993,64.5,763.3228927028563,712.4973098018161,0.0,
ID12738 ? ID12753,2,12738,12753,20.087836986235594,2.8138879883514183,4.481945669710377,4.481945669710377,124.5,772.9618574352369,689.897426696415,0.0,
ID5059 ? ID5251,2,5059,5251,35.98383398479703,1.9031561379826563,5.998652680793999,5.998652680793999,34.5,759.1299130953073,700.9966284555491,0.0,
ID11008 ? ID11057,2,11008,11057,5.227523289933432,2.656317563256741,2.286377766234931,2.286377766234931,106.5,771.49318232213,683.8172566684386,0.0,
ID9159 ? ID9224,2,9159,9224,4.0367222025163345,1.233066789447729,2.0091595761701795,2.0091595761701795,85.5,772.8240364406445,688.3115474845699,0.0,
ID14930 ? ID15034,2,14930,15034,4.897730170213002,0.5461287472179069,2.2130816004415657,2.2130816004415657,151.5,778.0383768204724,698.4468516999675,0.0,
ID16168 ? ID16299,2,16168,16299,5.559285647798475,3.09152243595004,2.357813743237255,2.357813743237255,165.5,783.4457243964121,702.1629457337416,0.0,
ID8843 ? ID8992,2,8843,8992,7.117555855062637,0.39235389817682337,2.6678747824931057,2.6678747824931057,83.5,774.9414403178455,689.8626991211313,0.0,
ID16402 ? ID16597,2,16402,16597,60.9538469422334,2.4345858636079014,7.807294470060253,7.807294470060253,168.5,782.7534650560078,700.7556158714967,0.0,
ID5510 ? ID5664,2,5510,5664,146.9368635897021,2.1247858160950823,12.121751671672792,12.121751671672792,39.5,760.387641626732,711.6640295309471,0.0,
ID12753 ? ID12871,2,12753,12871,13.256532195590385,2.282775628119772,3.6409521001505065,3.6409521001505065,125.5,773.3962185626672,691.5757279252388,0.0,
ID5975 ? ID6066,2,5975,6066,85.76999186376997,2.7146945746090516,9.261208984995964,9.261208984995964,45.5,756.2862361726048,707.2745894749689,0.0,
ID6144 ? ID6120,2,6144,6120,54.388959738764285,2.744146741807366,7.374887100069009,7.374887100069009,47.5,763.4097972089231,703.2776095706531,0.0,
ID16328 ? ID16402,2,16328,16402,45.47641174318248,2.621464137577011,6.7436200770196475,6.7436200770196475,167.5,785.3208885868053,700.7867558321927,0.0,
ID2695 ? ID2777,2,2695,2777,34.903271293332125,NaN,5.907899059169184,5.907899059169184,0.5,758.854910368346,672.6371355799607,0.0,
ID13846 ? ID13922,2,13846,13922,54.40213204681663,2.904824542400097,7.375780097509458,7.375780097509458,139.5,775.353686707429,697.4682343154709,0.0,
ID5437 ? ID5510,2,5437,5510,34.30955771034957,0.7099079673166881,5.857436103821327,5.857436103821327,38.5,762.6912656294513,707.0457717242937,0.0,
ID6757 ? ID6982,2,6757,6982,14.79600048477641,2.08913894824057,3.8465569649722346,3.8465569649722346,58.5,769.2987470162792,709.847021392509,0.0,
ID15217 ? ID15216,2,15217,15216,127.25035995021993,2.9225856421401786,11.28053012718019,11.28053012718019,154.5,775.3082991857133,696.9359479785074,0.0,
ID3597 ? ID3643,2,3597,3643,5.649982422283936,1.252415770899372,2.376969167297703,2.376969167297703,13.5,757.2570037599987,683.0166479311888,0.0,
ID7552 ? ID7740,2,7552,7740,37.803069701221304,3.052586760834636,6.148420097978122,6.148420097978122,67.5,758.9090538906444,711.5852855109184,0.0,
ID2606 ? ID2747,2,2606,2747,13.66406448860359,0.35784725692464914,3.696493539640451,3.696493539640451,4.5,756.5509994273589,672.3700350862007,0.0,
ID3643 ? ID3696,2,3643,3696,100.24211950876969,2.7056586201261856,10.012098656563952,10.012098656563952,14.5,758.3911382033189,686.8114341350616,0.0,
ID7123 ? ID7215,2,7123,7215,168.30280174452437,3.0764823839231608,12.973156969085219,12.973156969085219,60.5,768.0612206710285,712.2732015065153,0.0,
ID10817 ? ID11008,2,10817,11008,9.26467596728673,3.109596872297205,3.0437930230695267,3.0437930230695267,105.5,771.937984851018,683.2279306958839,0.0,
ID4410 ? ID4443,2,4410,4443,4.599009384807508,3.07854591015843,2.144530108160645,2.144530108160645,25.5,764.9744198703187,704.4394826990599,0.0,
ID2650 ? ID2635,2,2650,2635,97.63827221858847,2.5887827851560057,9.881208034374566,9.881208034374566,6.5,753.0501554193146,675.8197821775711,0.0,
ID13759 ? ID13847,2,13759,13847,7.34078628223393,1.6813944936474674,2.7093885439770227,2.7093885439770227,137.5,775.9844676599268,692.2580523994146,0.0,
ID5037 ? ID5059,2,5037,5059,18.475820861996233,2.3177797985879467,4.298350946816259,4.298350946816259,33.5,756.9087658251452,698.8812006009241,0.0,
ID4043 ? ID4167,2,4043,4167,6.748736451237375,2.803515531376729,2.5978330298996073,2.5978330298996073,19.5,758.0930853845325,690.5086935717925,0.0,
ID5426 ? ID5438,2,5426,5438,13.054189242240858,2.3673181922494875,3.6130581564985715,3.6130581564985715,36.5,758.1959197520215,704.5992395899532,0.0,
ID13230 ? ID13459,2,13230,13459,5.745521624640129,0.13742231699977697,2.396981773948256,2.396981773948256,132.5,773.6208502089096,692.5198547892785,0.0,
ID9566 ? ID9717,2,9566,9717,0.9348567701324378,1.9196189108486548,0.9668799150527628,0.9668799150527628,91.5,773.5922579241176,692.2695885621893,0.0,
ID8341 ? ID8532,2,8341,8532,9.864049224149765,2.0475685423141026,3.140708395274825,3.140708395274825,76.5,770.1712699809266,694.6593992485695,0.0,
ID12880 ? ID13032,2,12880,13032,4.857800752972695,2.754237551762426,2.2040419127078086,2.2040419127078086,127.5,772.9267996786098,691.5383191215276,0.0,
ID7909 ? ID8068,2,7909,8068,12.05808736795801,3.007916161078036,3.472475682846175,3.472475682846175,73.5,768.5665106035341,694.9892552336305,0.0,
ID8507 ? ID8536,2,8507,8536,1.606934393500712,2.4473977820314596,1.2676491602571716,1.2676491602571716,78.5,771.8574477771182,693.6770324236734,0.0,
ID9267 ? ID9509,2,9267,9509,5.14604529668175,0.019116042485556588,2.2684896509972776,2.2684896509972776,89.5,770.7438708104307,690.9130709586655,0.0,
ID6211 ? ID6221,2,6211,6221,31.574851385961658,2.664084409788132,5.61915041496147,5.61915041496147,49.5,762.6638296239564,707.5315184964063,0.0,
ID15611 ? ID15641,2,15611,15641,20.74881385044161,2.5784857131893846,4.555086590882945,4.555086590882945,158.5,779.880070446164,694.1785666319873,0.0,
ID5688 ? ID5683,2,5688,5683,22.282905912443574,2.271394963707529,4.720477297100747,4.720477297100747,41.5,765.0406473685964,715.0722316919889,0.0,
ID17058 ? ID17217,2,17058,17217,6.389542889110062,0.46834122284275354,2.5277545151992236,2.5277545151992236,176.5,780.406886477004,703.6802474382612,0.0,
ID15931 ? ID15955,2,15931,15955,0.25910275007589245,1.250582791198636,0.5090213650485532,0.5090213650485532,162.5,779.3557567011089,698.2493974348533,0.0,
ID9717 ? ID9852,2,9717,9852,3.4995575225097966,0.7440300198839822,1.8707104325656059,1.8707104325656059,92.5,774.2978137102832,691.1399049731548,0.0,
ID10293 ? ID10437,2,10293,10437,0.23047410616628405,1.4479460696878015,0.48007718771702124,0.48007718771702124,99.5,768.3005988426871,685.308768183982,0.0,
ID6648 ? ID6851,4,6648,6851,19.580558924348946,2.1161652228972914,4.424992533818441,4.424992533818441,52.5,806.5461511832484,903.1527867691769,0.0,
ID7005 ? ID7239,4,7005,7239,61.31540560461973,2.097143977307039,7.830415417116753,7.830415417116753,59.5,806.6028063885094,906.0296532531481,0.0,
ID3684 ? ID3718,4,3684,3718,25.792156023723784,2.6249938939350113,5.0785978403220495,5.0785978403220495,13.5,801.8863486511264,885.6325319535174,0.0,
ID8022 ? ID8149,4,8022,8149,8.274851734279503,0.6107439590609042,2.8766042018810136,2.8766042018810136,73.5,810.231181320755,905.9651078791092,0.0,
ID14015 ? ID14169,4,14015,14169,16.23555325104411,2.523872719699209,4.029336577036487,4.029336577036487,140.5,820.5243877684316,909.4275772637952,0.0,
ID7367 ? ID7387,4,7367,7387,12.141258985358608,2.618837903867744,3.4844309413961136,3.4844309413961136,63.5,804.3358572752661,893.0730970223658,0.0,
ID9372 ? ID9393,4,9372,9393,14.731166425771775,1.550267363285934,3.8381201682297252,3.8381201682297252,86.5,819.9785083415366,908.9761549802301,0.0,
ID10943 ? ID11089,4,10943,11089,60.82069310950517,2.3765580504306936,7.798762280612557,7.798762280612557,105.5,816.629629310675,912.2325724011803,0.0,
ID13540 ? ID13500,4,13540,13500,43.29173210210085,1.8602909791951288,6.57964528695133,6.57964528695133,133.5,818.501734032664,909.10828843539,0.0,
ID3755 ? ID3929,4,3755,3929,1.3390347069383917,2.014526803845528,1.1571666720651748,1.1571666720651748,15.5,803.6669827119592,892.4776466072965,0.0,
ID15245 ? ID15302,4,15245,15302,36.52569364200611,2.328209054341691,6.043649033655587,6.043649033655587,153.5,819.0707741824746,917.1385717940557,0.0,
ID16144 ? ID16249,4,16144,16249,66.57354407097465,2.5112267483615995,8.159261245417666,8.159261245417666,164.5,816.3827860618462,918.1047823464655,0.0,
ID6219 ? ID6216,4,6219,6216,115.83748362135051,0.2952615818243141,10.762782336429114,10.762782336429114,47.5,807.5619989918156,902.3474821969501,0.0,
ID12850 ? ID12990,4,12850,12990,11.098620268514797,0.9099402632192402,3.3314591800763216,3.3314591800763216,125.5,819.9021453467792,915.0695657766515,0.0,
ID12118 ? ID12303,4,12118,12303,2.380492440240661,1.8228009624990438,1.54288445459816,1.54288445459816,117.5,814.9201715540557,908.4606731591446,0.0,
ID12427 ? ID12474,4,12427,12474,54.200960252272914,2.524128882854673,7.36213014366582,7.36213014366582,120.5,821.510293178599,910.5906586053616,0.0,
ID8231 ? ID8441,4,8231,8441,8.734879209702614,0.7467401117686033,2.955482906345867,2.955482906345867,75.5,817.4851868961842,905.1914875796178,0.0,
ID16640 ? ID16703,4,16640,16703,23.268875773927753,2.0994551437611126,4.823782309964636,4.823782309964636,170.5,817.6981256514993,917.3649923417722,0.0,
ID12531 ? ID12557,4,12531,12557,4.597364352146256,1.292413305428744,2.1441465323401423,2.1441465323401423,122.5,814.4265116176722,911.7834621437371,0.0,
ID15728 ? ID15841,4,15728,15841,3.9592656546454474,2.1251972476352687,1.9897903544457762,1.9897903544457762,159.5,815.5006012128888,917.0062511361781,0.0,
ID15126 ? ID15245,4,15126,15245,28.161291170648923,1.0154394520247674,5.306721320236152,5.306721320236152,152.5,818.7349068326216,914.8932392139152,0.0,
ID10162 ? ID10104,4,10162,10104,18.576520149920245,2.9619330840254436,4.31004874101445,4.31004874101445,94.5,815.6562721811579,910.53135341924,0.0,
ID11680 ? ID11690,4,11680,11690,6.658388328387422,1.444692867492543,2.5803853061873188,2.5803853061873188,112.5,817.0738090093068,912.1669100932922,0.0,
ID12303 ? ID12293,4,12303,12293,10.431334207620564,1.9825150463145804,3.2297576081837107,3.2297576081837107,118.5,816.0977400948973,909.3657695418635,0.0,
ID14614 ? ID14703,4,14614,14703,37.27976039194175,2.583111013893389,6.105715387400705,6.105715387400705,147.5,821.8721433629067,911.392215496634,0.0,
ID4371 ? ID4487,4,4371,4487,2.7888169633839897,1.1901116968960854,1.669975138552664,1.669975138552664,22.5,807.1428248839775,904.100981551558,0.0,
ID5594 ? ID5712,4,5594,5712,0.9173665082600794,2.350819159275555,0.9577925183775865,0.9577925183775865,39.5,804.5973983219035,906.9011913595726,0.0,
ID12990 ? ID12992,4,12990,12992,36.96605639114429,3.0462678234498637,6.079971742627123,6.079971742627123,126.5,820.9917353598232,914.2050700264062,0.0,
ID14831 ? ID14918,4,14831,14918,8.472112997932523,2.16171227137802,2.9106894368744536,2.9106894368744536,149.5,823.9682181447181,912.406667376401,0.0,
ID2761 ? ID3246,4,2761,3246,34.85156610748944,2.473997912475194,5.903521500552822,5.903521500552822,7.5,805.5547138327552,892.5772871218228,0.0,
ID14520 ? ID14591,4,14520,14591,36.99869145912856,1.9351462381951692,6.082654967950143,6.082654967950143,145.5,824.8432703216122,909.192285044417,0.0,
ID6774 ? ID6806,4,6774,6806,42.75111475639664,3.0138968713316703,6.538433662307559,6.538433662307559,55.5,813.131533470814,908.833503479114,0.0,
ID7580 ? ID7827,4,7580,7827,4.7083239645869455,2.3043123257644798,2.169867268886958,2.169867268886958,67.5,804.7102014294269,898.583981216151,0.0,
ID16490 ? ID16663,4,16490,16663,12.497302398828541,1.7876361963128429,3.53515238693165,3.53515238693165,168.5,821.2433030971799,921.3357050488491,0.0,
ID14918 ? ID15027,4,14918,15027,15.578172473937691,2.802552635775813,3.946919365015922,3.946919365015922,150.5,823.3206331913555,912.8262683153514,0.0,
ID2737 ? ID2871,4,2737,2871,13.98598355310875,0.8369075007449601,3.7397838912307155,3.7397838912307155,4.5,806.6870888248562,887.0509675665347,0.0,
ID5022 ? ID5171,4,5022,5171,1.6507979994182949,1.5527962384716618,1.2848338411710267,1.2848338411710267,31.5,806.0525195483942,898.8136845987838,0.0,
ID13848 ? ID13910,4,13848,13910,1.333189920546161,2.8807598414085307,1.1546384371508516,1.1546384371508516,137.5,816.6521284602532,907.0481381058228,0.0,
ID8028 ? ID8037,4,8028,8037,5.829652868319113,1.9138894094366548,2.414467408833491,2.414467408833491,71.5,811.3998686784626,902.6896325996764,0.0,
ID4518 ? ID4659,4,4518,4659,67.32765122520458,2.6854225678598334,8.205342846292565,8.205342846292565,26.5,807.1863226353937,901.085111287362,0.0,
ID6851 ? ID6746,4,6851,6746,7.408906739925731,0.8698871071292774,2.72193070079415,2.72193070079415,53.5,807.4905365704158,906.2735777546927,0.0,
ID5712 ? ID5733,4,5712,5733,50.41428141424634,0.9406977290172012,7.10030150164388,7.10030150164388,40.5,808.0206612398172,908.666900112366,0.0,
ID5733 ? ID5724,4,5733,5724,64.61709762009359,2.524647883568381,8.038476075730623,8.038476075730623,41.5,809.1265255058769,906.6033945697388,0.0,
ID13911 ? ID14015,4,13911,14015,29.220808919935347,1.7311051212490371,5.405627523233112,5.405627523233112,139.5,819.6646942156702,908.1058239760079,0.0,
ID8677 ? ID8695,4,8677,8695,0.7640448905930461,1.5673576553362578,0.8740966139924385,0.8740966139924385,79.5,823.9742390170381,904.0231323153264,0.0,
ID11106 ? ID11331,4,11106,11331,17.38153376641249,2.829722563617045,4.16911666500381,4.16911666500381,107.5,815.8768215528208,912.3848151459047,0.0,
ID3965 ? ID4096,4,3965,4096,0.31437809806053807,1.8074512951307646,0.5606943000071769,0.5606943000071769,18.5,803.5482651138404,892.6819346143591,0.0,
ID5119 ? ID5156,4,5119,5156,14.452754995919992,2.162999552577267,3.8016779184880973,3.8016779184880973,33.5,804.3607485874459,904.439682154027,0.0,
ID4534 ? ID4515,4,4534,4515,4.126173348866696,1.2233328145255284,2.0312984391434696,2.0312984391434696,24.5,808.5337221482325,904.0826453426089,0.0,
